Mirco;1881
Rémy;1853
Harald;1839
Gregory;1827
Ronald;1816
Jérémy;1815
Nino;1811
Ronny;1810
Gianni;1777
Rocco;1773
Danilo;1761
Benoît;1760
Noé;1757
Ahmet;1753
Patric;1752
Benno;1725
Hans-Rudolf;1723
Enzo;1722
Cedric;1721
Fridolin;1720
Liam;1717
Björn;1716
Tom;1716
Karim;1696
Timon;1684
Bertrand;1676
Silas;1671
Goran;1669
Siegfried;1664
Jason;1659
Ahmed;1658
Pablo;1655
Michaël;1653
Justin;1648
Bryan;1647
Hansjörg;1640
Jean-Paul;1639
Ferdinand;1635
Dejan;1630
Adam;1623
Uwe;1621
Vito;1616
João;1605
Dimitri;1595
Dirk;1593
Jean-Jacques;1590
Hervé;1584
Matthieu;1578
Federico;1574
Bastien;1568
Meinrad;1568
Mischa;1568
Benedikt;1565
Pierre-Alain;1563
Bernd;1560
Kai;1547
Omar;1530
Noel;1529
Filipe;1528
Antonino;1526
Ben;1514
Andres;1511
Filippo;1500
Giacomo;1499
Eduardo;1493
Tristan;1487
Théo;1482
Jean-Daniel;1477
Silvano;1469
Alfredo;1468
Marvin;1468
Marcus;1464
Diogo;1449
Hüseyin;1440
Léo;1439
Ryan;1426
Vladimir;1418
Arno;1417
Erik;1415
Albin;1409
Nelson;1408
Elio;1406
Andrew;1405
Samir;1397
Micha;1388
Horst;1386
Günter;1381
Ueli;1377
Julius;1376
Amir;1371
Giancarlo;1369
August;1354
Sami;1346
Laurin;1344
Cristian;1343
Luka;1338
Emilio;1337
Alfons;1334
Dino;1330
Harry;1324
Tiziano;1319
Andri;1315
Ismail;1310
Jean-Michel;1307
António;1303
Xaver;1294
Pirmin;1291
Raffael;1289
Jean-Louis;1286
Grégoire;1282
Brian;1277
Miroslav;1276
Jean-Marie;1274
Carmine;1271
Lino;1262
Romeo;1251
Grégory;1245
Donato;1232
Murat;1230
Finn;1225
Niklas;1213
Pierre-André;1205
Toni;1204
Ludwig;1190
Rodrigo;1185
Giuliano;1184
Edouard;1181
Yanick;1171
Romano;1159
Jules;1157
Carmelo;1155
Nevio;1155
Timothy;1155
Flurin;1153
Vittorio;1149
Jérémie;1147
Basil;1145
Ian;1145
Janik;1140
Gino;1138
Gaetano;1135
Orlando;1133
Arben;1131
Raoul;1130
Gerardo;1124
Filip;1121
Bekim;1116
Nicholas;1113
Lenny;1110
Florent;1109
Nikolaus;1106
Evan;1102
Baptiste;1099
Steffen;1096
Renzo;1095
Alban;1091
Moreno;1087
Marcello;1085
Johan;1078
Valerio;1078
Adnan;1077
Gianfranco;1077
Javier;1077
Martial;1075
Ernest;1073
Armand;1071
Emanuele;1067
Alejandro;1065
Fernand;1060
Erhard;1056
Till;1047
Noël;1039
Artur;1036
Elmar;1036
Aurélien;1023
Emile;1017
Nenad;1010
Nolan;1007
Leonard;1000
Fredy;999
Cosimo;997
Clément;992
Theo;988
Mohammad;977
Henry;972
Gustav;971
Tomas;970
Luan;968
Kim;965
Iwan;964
Mohammed;961
Enea;958
Hannes;957
Sasa;957
Blaise;955
Milos;954
Adem;951
Léon;946
Maël;945
Oswald;943
Yanis;943
Tommaso;941
Ernesto;935
Gaël;935
Yannik;934
Osman;932
Damiano;929
Valentino;925
Mathis;920
Urban;917
Fausto;915
Massimiliano;913
Nando;913
Burim;912
Maik;910
Besim;901
Jon;898
Raul;895
Samuele;890
Sebastiano;890
Chris;888
Jean-Philippe;885
Giulio;884
Gaëtan;881
Carl;879
Clemens;875
Petar;875
Ismet;874
Andy;872
Ethan;867
Dorian;864
Besnik;863
Gottlieb;863
Dan;862
Jamie;859
Fatmir;858
Bajram;857
Andre;855
Thibault;854
Agim;853
Mehdi;851
Alfonso;849
Agron;847
Gaston;846
Enis;845
Valon;844
Aron;843
Danijel;843
Matthew;843
Naim;843
Rosario;841
Julio;839
Marino;839
Janick;836
Darko;835
Josip;834
Afrim;832
Stephen;832
Edmond;829
Ilir;827
Marlon;825
Hans-Ulrich;822
Roy;820
Dany;815
Yanik;815
Tino;814
Blerim;810
Fred;810
George;806
Bastian;805
Enver;805
Deniz;802
Esteban;800
Sean;800
Zeljko;800
Jesus;797
Tony;796
Halil;795
Holger;793
Ramadan;789
Umberto;785
Volker;782
Yannis;781
Olaf;776
Wilfried;776
Jordan;775
Jimmy;774
Muhamed;772
Egon;771
Enes;771
Ilija;769
Rayan;766
Alvaro;764
Torsten;764
Emir;761
Heiko;761
Mateo;760
Aurelio;759
Van;758
Angel;757
Yusuf;757
Ivano;756
Jeton;756
Charly;755
Augusto;750
Marcos;748
Günther;747
Kay;743
Franck;742
Slobodan;740
Maurus;739
Jaime;737
Noa;737
Gerold;733
Naser;733
Piero;733
Selim;731
Bojan;726
Ardian;716
Domingos;716
Ruedi;715
Niels;705
Rinaldo;705
Gion;704
Driton;701
Ivica;700
Levi;700
Avni;699
Lothar;697
Léonard;697
Florin;696
Dusan;695
Cornel;693
Hassan;692
Beda;688
Malik;687
Bujar;686
Helder;683
Tomislav;681
Elvis;680
Hans-Jörg;679
Andrej;672
Miro;666
Liridon;663
Josua;662
Yannic;662
Cyrille;660
Enrique;659
Hansueli;659
Cristiano;657
Santiago;653
Gerd;652
Marek;651
Edin;649
Carsten;648
Georgios;647
Sinan;647
Ewald;642
Alen;639
Leonhard;639
Mika;636
Edward;635
Kenan;635
Ingo;632
Maxim;632
Danny;630
Jovan;630
Sérgio;629
Fadil;628
Jannik;625
Eugenio;624
Reinhold;624
Dietmar;622
Rene;618
Kristian;615
Gerald;613
Timothée;611
Edoardo;610
Felice;607
Jochen;606
Kemal;605
Lucio;604
César;601
Anto;600
Thorsten;600
Yoann;599
Arsim;598
Jeffrey;598
Egzon;597
Ugo;592
Bashkim;591
Dean;591
Dalibor;590
Yan;590
Corsin;588
Mladen;588
Jost;586
Dietrich;585
Nathanael;581
Graziano;580
Melvin;579
Jannis;577
Rino;577
Udo;572
Fynn;570
Musa;567
Armend;564
Branko;564
Rodolfo;564
Konstantin;562
Henrique;561
Muhamet;561
Jacob;560
Laszlo;556
Emre;555
Joris;554
Hakan;553
Nik;553
Damir;552
Arturo;551
Martino;551
Pavel;551
Arlind;550
Abel;549
Michal;549
Jann;548
Skender;548
Johnny;547
Lorin;543
Attila;541
Tibor;540
Lulzim;538
Cesare;537
Faton;537
Amar;534
Gil;534
Aurel;533
Can;532
Vinzenz;530
Almir;528
Milo;527
Agostinho;524
Abdullah;523
Ahmad;521
Predrag;520
Eros;516
Curdin;515
Constantin;511
Jack;511
Dion;510
Marcelo;508
Basile;507
Félix;507
Vasco;507
Arian;504
Dimitrios;503
Killian;503
Saverio;503
Corentin;502
Régis;502
Sam;502
Melchior;501
Ramazan;501
Augustin;499
Mael;498
Neil;497
Ismael;496
Thibaud;495
Ekrem;493
Ennio;492
Pierre-Yves;492
Cem;491
Hendrik;490
Juri;490
Orhan;490
Shaban;490
Kuno;489
Mikael;489
Jerome;488
Artan;487
Arif;486
Milorad;486
Leander;482
Jeremias;481
Ramiz;481
Simeon;481
Mentor;480
Corrado;479
Karsten;478
Mergim;475
Camille;474
Endrit;472
Marcio;472
Eddy;471
Lian;471
Rémi;471
Allan;470
Attilio;470
Aziz;469
Emin;469
Dardan;468
Hamza;467
Gonçalo;466
Luís;466
Nemanja;466
Felipe;465
Kenneth;465
Rolando;465
Ömer;461
Kushtrim;460
Mirsad;460
Serkan;460
Bilal;458
Henrik;458
Kristijan;458
Gian-Luca;457
Lorik;456
Gazmend;455
Ken;454
Metin;454
Isa;453
Konstantinos;453
Miodrag;452
Luzius;451
Wendelin;451
Matias;450
Sadik;450
Janic;449
Flamur;448
Zeno;448
Safet;447
Fabiano;446
Santo;446
Edmund;444
Jozef;444
Piotr;444
Senad;444
Alec;442
Karl-Heinz;442
Donat;441
Micael;441
Balthasar;440
Frédy;440
Albino;438
Kujtim;437
Florim;436
Frederik;436
Fatih;435
Bernardo;434
Jetmir;434
Lutz;434
Muhammed;434
Benito;433
Conrad;433
Siro;433
Gilberto;431
Mickaël;431
Nebojsa;431
Tarik;431
Fitim;430
Mohamad;430
Ardit;427
Swen;427
Patrizio;426
Tenzin;426
Hélder;425
Detlef;421
Ettore;421
