Arnitz;1
Arnold;30
Arnould;1
Arpagaus;8
Arpeau;1
Arquint;3
Arquisch;1
Arragon;1
Arregger;1
Arrigo;1
Arrigoni;2
Artaria;1
Arter;3
Arthaud;1
Artho;3
Arzethauser;1
Asal;1
Aschilier;1
Aschmann;3
Aschwanden;11
Aspari;1
Asper;1
Assey;1
Assinare;1
Ast;2
Athenon soit Attenon;1
Attenhofer;2
Attenon;1
Attiger;2
Attinger;2
Atz;1
Atzenweiler;1
Atzenwiler;1
Atzinger;1
Atzli;1
Aubelay;1
Auberjonois;1
Auberson;3
Aubert;19
Aubert de la Rüe;1
Aubin;1
Aubonney;1
Aubord;1
Aubort;1
Aubry;7
Auchli;2
Audemars;1
Audéoud;2
Audergon;2
Auderset;13
Audétat;2
Audra;1
Audriaz;2
Auer;10
Auf der Maur;2
Aufdenblatten;2
Aufdereggen;1
Aufdermauer;1
Aufdermaur;2
Aufenast;1
Aufranc;1
Augsburger;6
Augstburger;2
Auguet;1
Augustin;5
Augustoni;1
Aulet;1
Auroi;1
Aus der Au;1
Ausderau;2
Ausset;1
Autenheimer;1
Autenried;1
Authier;1
Autier;1
Auvergne;1
Aval;1
Avanthay;2
Avanzini;2
Aviolat;2
Avosti;1
Ayer;3
Aymon;2
Azzi;1
Baader;1
Baatard;2
Babel;3
Babelay;1
Babey;1
Bäbi;1
Bäbler;2
Babst;1
Baccalà;2
Bacchetta;1
Bacchi;1
Bacchini;1
Bacciarini;4
Bach;4
Bachelard;2
Bachelin;2
Bacher;7
Bächer;2
Bächi;3
Bächinger;1
Bächle;1
Bächler;19
Bächli;3
Bächlin;1
Bachmann;82
Bachofen;11
Bachofer;2
Bachofner;9
Bächtiger;6
Bachtler;1
Bächtold;2
Bacilieri;2
Baciocchi;1
Bacle;1
Bacon;1
Baconat;1
Badan;2
Badasci;1
Badat;1
Badel;7
Bader;10
Bäder;3
Badertscher;3
Badet;1
Badilatti;1
Badollet;1
Badoud;4
Badoux;4
Badraun;1
Badrutt;1
Baechler;3
Baeder;1
Baehler;1
Baer;3
Baeriswyl;7
Baggenstos;2
Baggenstoss;2
Baggetti;1
Baggi;2
Baggio;1
Bäggli;1
Bagnoud;4
Bagnovini;1
Bagutti;3
Bähler;10
Bähni;2
Bahnmüller;1
Bahon;1
Bai;1
Baier;1
Bailat;1
Baillif;3
Baillifard;2
Baillod;1
Baillot;1
Bailly;2
Balastèr;1
Baldegger;3
Baldenweg;2
Balderer;1
Baldesberger;1
Baldin;1
Baldinger;5
Baldini;1
Balerna;2
Balestra;1
Balet;3
Balett;1
Balimann;2
Balissat;3
Ballaman;2
Ballat;1
Ballauf;1
Ballenegger;1
Ballerini;1
Balleys;2
Balli;6
Bälli;1
Ballif;6
Ballifard;1
Bälliger;1
Ballinari;1
Ballissat;1
Ballmann;1
Ballmer;2
Bally;11
Balmat;1
Balmelli;4
Balmer;17
Balocchi;1
Balsarini;1
Balsiger;11
Baltensperger;5
Baltensweiler;1
Baltermi;1
Baltermia;1
Balthasar;3
Balthassat;1
Baltis;1
Baltisar;1
Baltisberger;2
Baltischweiler;1
Baltisser;1
Baltresca;1
Balz;2
Balzaretti;2
Balzari;2
Balzarini;1
Balzer;5
Balzli;2
Bamat;2
Bamberger;1
Bamert;1
Bammatter;1
Bammert;2
Banchini;2
Bandelier;3
Bandera;2
Banderet;5
Bandi;1
Bandli;5
Bandlin;1
Banga;1
Bangerter;6
Banholzer;2
Bäni;1
Bannholzer;2
Bannier;1
Bänninger;6
Bannwart;13
Bansi;1
Bänteli;1
Bantli;3
Banz;10
Bänz;3
Banzer;1
Bänziger;7
Baour;1
Bapst;6
Baptista;1
Bär;43
Baragiola;1
Barandun;1
Barassa;1
Baratti;1
Barbara;1
Barbara de Leoni;1
Barbara Fondini;1
Barbara Tini;1
Barbault;1
Barbay;2
Barbaz;1
Barbe;2
Barben;2
Barberini;3
Barbettini;1
Barbey;16
Barbezat;4
Barbier;4
Barbieri;2
Barbisch;1
Barblan;1
Barboni;1
Barboni-Fosani;1
Barbot;1
Barbüda;1
Barby;1
Barca;2
Barchi;1
Bard;2
Barde;1
Bardel;1
Bardet;1
Bardill;2
Bardola;2
Bardonnex;1
Bardy;1
Barella;1
Barelli;1
Bärenbold;1
Barenco;1
Bärenfaller;3
Barfuss;1
Bärfuss;1
Bargähr;1
Bargetzi;2
Bariffi;1
Barillier;1
Barioni;1
Bäriswyl;3
Barizzi;1
Barlatey;1
Barlie;1
Bärlocher;3
Barloggio;1
Barman;4
Barmaverain;1
Barmaz;3
Barmet;1
Barmettler;3
Bärni;2
Bärny;1
Baroffio;1
Baron;2
Baroni;1
Barozzi;2
Barral;1
Barras;11
Barrat;1
Barraud;4
Barrelet;4
Barrer;1
Barret;1
Barrié;1
Barrière;1
Barrillier;2
Barrilliet;1
Barroud;2
Bart;3
Barth;15
Barthe;3
Barthlome;1
Bartholdi;3
Bartholet;2
Barthoulot;1
Bartlome;3
Bartoli;1
Bartré;1
Bärtsch;7
Bärtschi;8
Bärtschiger;1
Baruchet;1
Bärwart;1
Barzaghi;1
Bäschlin;1
Baschnonga;1
Baschong;1
Baschung;3
Baselgia;3
Baserga;1
Basig;1
Basler;12
Basorga;1
Basqueiraz;1
Bass;4
Bassand;1
Bassenghi;1
Basset;2
Bassetti;1
Bassi;10
Bassin;2
Bastadin;1
Bastady;1
Bastard;3
Bastardot;1
Bastardoz;1
Bastian;6
Bataillard;2
Batänjer;1
Batard;1
Bâtard;1
Bathoulot;1
Batschelet;4
Bätscher;1
Bätschi;2
Bätschmann;2
Batt;1
Battaglia;9
Battaglini;1
Battaglioni;1
Battalora;1
Battiaz;2
Battié;1
Battier;1
Bättig;12
Battilana;1
Batz;1
Batzig;1
Batzli;2
Baud;15
Baudat;2
Baud-Bovy;1
Baudenbacher;1
Bauder;1
Baudère;1
Baudet;5
Baudevin;2
Baudin;7
Baudit;1
Baudy;1
Bauen;1
Bauer;14
Bauert;4
Bauhofer;3
Bauk;1
Baula;1
Bauler;1
Bauly;1
Baumann;137
Baumat;1
Baumberger;15
Baume;3
Baumeler;6
Baumer;10
Baumer Büel;1
Baumgart;3
Baumgartner;77
Baumgärtner;1
Bäumler;1
Baumli;2
Bäumli;3
Bäumlin;2
Baunaz;2
Baup;1
Baur;20
Bäurle;1
Bäurlin;1
Bauser;1
Bauty;1
Bauverd;1
Baux;1
Bavaud;4
Bavet;1
Bavier;1
Bay;2
Bayard;7
Bayer;1
Bayon;1
Bays;8
Bazell;1
Bazzell;1
Bazzi;4
Bazzigher;2
Bazzini;2
Bazzurri;2
Beadola;1
Beart;1
Bearth;1
Beaucourt;1
Beaud;5
Beaujon;2
Beauron;1
Beausire;2
Beauverd;1
Bebi;1
Bebie;5
Béboux;4
Beccaria;1
Béchaux;1
Bécheiraz;1
Becher;1
Bécherraz;1
Béchet;4
Bechler;1
Bécholey;2
Bechtiger;1
Beck;21
Becker;5
Beda;2
Bédat;1
Bedaux;1
Béday;1
Bedeaux;2
Beder;1
Bédert;1
Bedolla;3
Bée;1
Beeger;2
Beeguer;1
Beeler;12
Beeli;8
Beer;7
Beeri;1
Beerle;1
Beerli;9
Beerstecher;1
Beetschen;3
Beffa;1
Begert;2
Beggia;1
Beglinger;4
Bégos;2
Bégoz;1
Begré;1
Bègue;2
Béguelin;2
Béguerel;1
Béguin;2
Beier;1
Beiner;1
Beivi;1
Bek;1
Bekk;1
Bel;1
Belart;1
Bélaz;1
Beldi;1
Belet;1
Bélet;1
Belinger;1
Beljean;3
Belk;1
Bell;3
Bella;1
Bellani;1
Bellasi;1
Bellat;1
Bellay;2
Bellenot;3
Bellevaux;1
Belleville;1
Belli;2
Bellmond;1
Bellmont;4
Bellon;3
Belloni;4
Bellotti;1
Bellwald;5
Bellwalder;1
Belperroud;1
Belrichard;1
Belser;6
Beltrametti;1
Beltrami;8
Beltraminelli;1
Beltramini;2
Belz;8
Bendel;1
Bendele;1
Bender;1
Bendit;1
Bendy;1
Béné;1
Benedetti;1
Bener;1
Bénet;1
Beney;4
Benguerel-dit-Jacot;1
Benguerel-dit-Perroud;2
Benker;3
Benkert;3
Bennet;2
Benninger;2
Benoit;9
Benoit-dit-Roulier;1
Bénon;1
Bensegger;1
